province;red;green;blue;x;x
9015;238;243;68;Nexoria9015;x
9016;51;181;131;Nexoria9016;x
9017;53;206;74;Nexoria9017;x
9018;235;73;77;Nexoria9018;x
9019;103;189;234;Nexoria9019;x
9020;194;49;71;Nexoria9020;x
9021;77;137;145;Nexoria9021;x
9022;165;167;247;Nexoria9022;x
9023;61;74;29;Nexoria9023;x
9024;48;230;5;Nexoria9024;x
9025;133;164;17;Nexoria9025;x
9026;164;44;237;Nexoria9026;x
9027;118;34;144;Nexoria9027;x
9028;187;65;86;Nexoria9028;x
9029;117;98;185;Nexoria9029;x
9030;37;234;197;Nexoria9030;x
9031;157;67;26;Nexoria9031;x
9032;206;217;252;Nexoria9032;x
9033;254;196;9;Nexoria9033;x
9034;12;252;140;Nexoria9034;x
9035;196;13;118;Nexoria9035;x
9036;16;14;253;Nexoria9036;x
9037;148;227;62;Nexoria9037;x
9038;227;191;32;Nexoria9038;x
9039;108;218;240;Nexoria9039;x
9040;91;79;128;Nexoria9040;x
9041;60;86;35;Nexoria9041;x
9042;55;224;132;Nexoria9042;x
9043;186;135;97;Nexoria9043;x
9044;219;11;111;Nexoria9044;x
9045;186;172;164;Nexoria9045;x
9046;10;138;246;Nexoria9046;x
9047;78;133;154;Nexoria9047;x
9048;149;185;247;Nexoria9048;x
9049;19;199;192;Nexoria9049;x
9050;162;245;40;Nexoria9050;x
9051;235;44;8;Nexoria9051;x
9052;252;0;59;Nexoria9052;x
9053;44;64;199;Nexoria9053;x
9054;15;37;81;Nexoria9054;x
9055;105;156;161;Nexoria9055;x
9056;178;77;92;Nexoria9056;x
9057;145;51;90;Nexoria9057;x
9058;194;81;214;Nexoria9058;x
9059;137;145;200;Nexoria9059;x
9060;159;93;183;Nexoria9060;x
9061;255;4;88;Nexoria9061;x
9062;101;91;223;Nexoria9062;x
9063;253;220;244;Nexoria9063;x
9064;98;74;234;Nexoria9064;x
9065;127;218;119;Nexoria9065;x
9066;6;123;23;Nexoria9066;x
9067;240;186;244;Nexoria9067;x
9068;20;88;162;Nexoria9068;x
9069;227;149;226;Nexoria9069;x
9070;82;6;124;Nexoria9070;x
9071;255;243;117;Nexoria9071;x
9072;70;110;119;Nexoria9072;x
9073;156;189;28;Nexoria9073;x
9074;131;88;94;Nexoria9074;x
9075;76;49;165;Nexoria9075;x
9076;89;93;183;Nexoria9076;x
9077;33;174;190;Nexoria9077;x
9078;187;108;27;Nexoria9078;x
9079;119;239;201;Nexoria9079;x
9080;225;3;93;Nexoria9080;x
9081;72;90;117;Nexoria9081;x
9082;168;183;29;Nexoria9082;x
9083;64;45;68;Nexoria9083;x
9084;148;53;5;Nexoria9084;x
9085;125;198;219;Nexoria9085;x
9086;232;228;32;Nexoria9086;x
9087;190;240;184;Nexoria9087;x
9088;147;246;208;Nexoria9088;x
9089;87;161;154;Nexoria9089;x
9090;255;14;243;Nexoria9090;x
9091;153;235;213;Nexoria9091;x
9092;147;174;39;Nexoria9092;x
9093;94;129;252;Nexoria9093;x
9094;209;88;56;Nexoria9094;x
9095;216;166;26;Nexoria9095;x
9096;53;42;21;Nexoria9096;x
9097;154;213;198;Nexoria9097;x
9098;173;20;181;Nexoria9098;x
9099;46;232;216;Nexoria9099;x
9100;235;175;143;Nexoria9100;x
9101;243;251;128;Nexoria9101;x
9102;224;12;222;Nexoria9102;x
9103;126;146;36;Nexoria9103;x
9104;57;102;205;Nexoria9104;x
9105;8;220;181;Nexoria9105;x
9106;87;79;98;Nexoria9106;x
9107;137;245;231;Nexoria9107;x
9108;152;199;242;Nexoria9108;x
9109;151;19;163;Nexoria9109;x
9110;99;60;39;Nexoria9110;x
9111;76;159;255;Nexoria9111;x
9112;54;252;161;Nexoria9112;x
9113;199;150;203;Nexoria9113;x
9114;84;134;69;Nexoria9114;x
9115;99;62;4;Nexoria9115;x
9116;107;89;120;Nexoria9116;x
9117;192;212;105;Nexoria9117;x
9118;125;105;246;Nexoria9118;x
9119;75;71;232;Nexoria9119;x
9120;45;105;161;Nexoria9120;x
9121;64;118;249;Nexoria9121;x
9122;78;221;93;Nexoria9122;x
9123;156;216;69;Nexoria9123;x
9124;91;90;234;Nexoria9124;x
9125;33;233;99;Nexoria9125;x
9126;124;207;125;Nexoria9126;x
9127;41;59;117;Nexoria9127;x
9128;249;132;124;Nexoria9128;x
9129;210;43;44;Nexoria9129;x
9130;177;132;29;Nexoria9130;x
9131;146;226;22;Nexoria9131;x
9132;88;193;14;Nexoria9132;x
9133;237;232;0;Nexoria9133;x
9134;194;72;220;Nexoria9134;x
9135;118;248;117;Nexoria9135;x
9136;137;107;148;Nexoria9136;x
9137;46;235;193;Nexoria9137;x
9138;150;38;120;Nexoria9138;x
9139;146;147;35;Nexoria9139;x
9140;18;5;246;Nexoria9140;x
9141;210;191;221;Nexoria9141;x
9142;12;207;155;Nexoria9142;x
9143;11;74;151;Nexoria9143;x
9144;9;99;183;Nexoria9144;x
9145;148;190;197;Nexoria9145;x
9146;250;244;79;Nexoria9146;x
9147;37;133;172;Nexoria9147;x
9148;135;28;248;Nexoria9148;x
9149;203;14;70;Nexoria9149;x
9150;245;117;194;Nexoria9150;x
9151;221;41;149;Nexoria9151;x
9152;250;15;148;Nexoria9152;x
9153;178;82;130;Nexoria9153;x
9154;78;103;184;Nexoria9154;x
9155;193;0;161;Nexoria9155;x
9156;154;201;1;Nexoria9156;x
9157;113;211;168;Nexoria9157;x
9158;218;180;58;Nexoria9158;x
9159;202;57;244;Nexoria9159;x
9160;140;42;33;Nexoria9160;x
9161;42;143;252;Nexoria9161;x
9162;51;54;224;Nexoria9162;x
9163;94;242;127;Nexoria9163;x
9164;12;239;56;Nexoria9164;x
9165;16;190;105;Nexoria9165;x
9166;26;203;149;Nexoria9166;x
9167;154;167;245;Nexoria9167;x
9168;173;149;0;Nexoria9168;x
9169;88;62;55;Nexoria9169;x
9170;136;47;183;Nexoria9170;x
9171;27;164;167;Nexoria9171;x
9172;123;79;36;Nexoria9172;x
9173;178;81;120;Nexoria9173;x
9174;153;172;104;Nexoria9174;x
9175;210;113;4;Nexoria9175;x
9176;46;72;53;Nexoria9176;x
9177;224;136;84;Nexoria9177;x
9178;122;214;92;Nexoria9178;x
9179;43;133;187;Nexoria9179;x
9180;129;93;77;Nexoria9180;x
9181;16;151;126;Nexoria9181;x
9182;219;164;36;Nexoria9182;x
9183;116;71;108;Nexoria9183;x
9184;83;45;106;Nexoria9184;x
9185;88;168;50;Nexoria9185;x
9186;179;254;193;Nexoria9186;x
9187;254;187;178;Nexoria9187;x
9188;185;67;127;Nexoria9188;x
9189;68;188;62;Nexoria9189;x
9190;28;237;9;Nexoria9190;x
9191;133;178;247;Nexoria9191;x
9192;148;163;66;Nexoria9192;x
9193;51;34;56;Nexoria9193;x
9194;82;111;204;Nexoria9194;x
9195;147;23;59;Nexoria9195;x
9196;69;233;37;Nexoria9196;x
9197;168;4;108;Nexoria9197;x
9198;55;217;118;Nexoria9198;x
9199;249;250;222;Nexoria9199;x
9200;164;60;183;Nexoria9200;x
9201;24;58;79;Nexoria9201;x
9202;238;155;199;Nexoria9202;x
9203;84;161;119;Nexoria9203;x
9204;23;151;189;Nexoria9204;x
9205;46;92;102;Nexoria9205;x
9206;19;111;68;Nexoria9206;x
9207;213;62;133;Nexoria9207;x
9208;255;19;79;Nexoria9208;x
9209;185;6;130;Nexoria9209;x
9210;6;29;135;Nexoria9210;x
9211;77;118;110;Nexoria9211;x
9212;130;219;88;Nexoria9212;x
9213;191;9;218;Nexoria9213;x
9214;179;240;163;Nexoria9214;x
9215;202;208;92;Nexoria9215;x
9216;14;126;179;Nexoria9216;x
9217;5;104;53;Nexoria9217;x
9218;211;236;154;Nexoria9218;x
9219;163;39;106;Nexoria9219;x
9220;35;130;67;Nexoria9220;x
9221;52;79;142;Nexoria9221;x
9222;127;73;13;Nexoria9222;x
9223;254;52;208;Nexoria9223;x
9224;248;255;57;Nexoria9224;x
9225;136;80;76;Nexoria9225;x
9226;101;190;110;Nexoria9226;x
9227;48;226;106;Nexoria9227;x
9228;232;162;122;Nexoria9228;x
9229;45;95;157;Nexoria9229;x
9230;226;42;209;Nexoria9230;x
9231;9;84;223;Nexoria9231;x
9232;178;96;107;Nexoria9232;x
9233;114;0;58;Nexoria9233;x
9234;26;57;16;Nexoria9234;x
9235;222;95;226;Nexoria9235;x
9236;74;133;120;Nexoria9236;x
9237;9;112;177;Nexoria9237;x
9238;199;251;164;Nexoria9238;x
9239;247;213;210;Nexoria9239;x
9240;106;80;125;Nexoria9240;x
9241;197;21;203;Nexoria9241;x
9242;26;48;88;Nexoria9242;x
9243;221;96;140;Nexoria9243;x
9244;92;84;201;Nexoria9244;x
9245;33;149;122;Nexoria9245;x
9246;186;178;172;Nexoria9246;x
9247;18;162;32;Nexoria9247;x
9248;53;115;246;Nexoria9248;x
9249;226;27;35;Nexoria9249;x
9250;88;232;50;Nexoria9250;x
9251;248;26;75;Nexoria9251;x
9252;212;153;199;Nexoria9252;x
9253;221;85;102;Nexoria9253;x
9254;241;109;144;Nexoria9254;x
9255;0;131;102;Nexoria9255;x
9256;137;81;55;Nexoria9256;x
9257;128;128;29;Nexoria9257;x
9258;60;154;180;Nexoria9258;x
9259;66;147;75;Nexoria9259;x
9260;65;202;246;Nexoria9260;x
9261;26;184;83;Nexoria9261;x
9262;156;168;213;Nexoria9262;x
9263;101;23;80;Nexoria9263;x
9264;114;203;83;Nexoria9264;x
9265;152;116;233;Nexoria9265;x
9266;84;0;122;Nexoria9266;x
9267;228;177;168;Nexoria9267;x
9268;113;76;132;Nexoria9268;x
9269;197;110;126;Nexoria9269;x
9270;113;48;70;Nexoria9270;x
9271;200;51;38;Nexoria9271;x
9272;70;77;14;Nexoria9272;x
9273;255;159;195;Nexoria9273;x
9274;19;42;10;Nexoria9274;x
9275;242;154;253;Nexoria9275;x
9276;154;46;144;Nexoria9276;x
9277;78;2;38;Nexoria9277;x
9278;197;99;125;Nexoria9278;x
9279;119;76;50;Nexoria9279;x
9280;240;231;220;Nexoria9280;x
9281;132;96;236;Nexoria9281;x
9282;159;35;44;Nexoria9282;x
9283;197;79;8;Nexoria9283;x
9284;30;89;234;Nexoria9284;x
9285;96;177;136;Nexoria9285;x
9286;115;225;158;Nexoria9286;x
9287;56;17;149;Nexoria9287;x
9288;244;57;102;Nexoria9288;x
9289;59;35;52;Nexoria9289;x
9290;190;37;203;Nexoria9290;x
9291;19;99;126;Nexoria9291;x
9292;175;138;158;Nexoria9292;x
9293;159;92;2;Nexoria9293;x
9294;100;185;22;Nexoria9294;x
9295;119;16;133;Nexoria9295;x
9296;63;229;172;Nexoria9296;x
9297;56;162;136;Nexoria9297;x
9298;172;150;255;Nexoria9298;x
9299;142;203;99;Nexoria9299;x
9300;204;236;135;Nexoria9300;x
9301;128;63;144;Nexoria9301;x
9302;123;240;169;Nexoria9302;x
9303;217;38;135;Nexoria9303;x
9304;171;151;169;Nexoria9304;x
9305;151;196;238;Nexoria9305;x
9306;73;139;101;Nexoria9306;x
9307;6;7;13;Nexoria9307;x
9308;221;199;202;Nexoria9308;x
9309;57;20;113;Nexoria9309;x
9310;202;214;217;Nexoria9310;x
9311;190;104;98;Nexoria9311;x
9312;97;195;59;Nexoria9312;x
9313;244;137;20;Nexoria9313;x
9314;66;55;70;Nexoria9314;x
9315;232;212;132;Nexoria9315;x
9316;201;193;248;Nexoria9316;x
9317;228;90;201;Nexoria9317;x
9318;183;145;62;Nexoria9318;x
9319;210;44;1;Nexoria9319;x
9320;79;181;217;Nexoria9320;x
9321;31;111;49;Nexoria9321;x
9322;199;12;71;Nexoria9322;x
9323;137;209;231;Nexoria9323;x
9324;108;156;37;Nexoria9324;x
9325;152;52;152;Nexoria9325;x
9326;102;109;27;Nexoria9326;x
9327;64;13;173;Nexoria9327;x
9328;154;190;231;Nexoria9328;x
9329;143;51;85;Nexoria9329;x
9330;233;83;48;Nexoria9330;x
9331;50;162;142;Nexoria9331;x
9332;54;72;153;Nexoria9332;x
9333;236;54;143;Nexoria9333;x
9334;159;239;145;Nexoria9334;x
9335;133;3;235;Nexoria9335;x
9336;170;73;248;Nexoria9336;x
9337;94;101;247;Nexoria9337;x
9338;32;227;62;Nexoria9338;x
9339;136;132;0;Nexoria9339;x
9340;125;203;246;Nexoria9340;x
9341;1;129;212;Nexoria9341;x
9342;83;172;28;Nexoria9342;x
9343;176;105;158;Nexoria9343;x
9344;53;234;248;Nexoria9344;x
9345;46;227;158;Nexoria9345;x
9346;109;11;9;Nexoria9346;x
9347;252;4;210;Nexoria9347;x
9348;198;38;73;Nexoria9348;x
9349;139;177;209;Nexoria9349;x
9350;235;69;218;Nexoria9350;x
9351;249;139;114;Nexoria9351;x
9352;147;167;214;Nexoria9352;x
9353;189;149;247;Nexoria9353;x
9354;236;181;160;Nexoria9354;x
9355;39;177;183;Nexoria9355;x
9356;126;160;149;Nexoria9356;x
9357;58;4;225;Nexoria9357;x
9358;36;220;84;Nexoria9358;x
9359;236;28;103;Nexoria9359;x
9360;216;103;40;Nexoria9360;x
9361;88;64;116;Nexoria9361;x
9362;57;30;251;Nexoria9362;x
9363;131;52;116;Nexoria9363;x
9364;133;163;62;Nexoria9364;x
9365;164;130;15;Nexoria9365;x
9366;145;14;186;Nexoria9366;x
9367;26;13;245;Nexoria9367;x
9368;112;236;249;Nexoria9368;x
9369;206;53;148;Nexoria9369;x
9370;124;209;70;Nexoria9370;x
9371;189;25;194;Nexoria9371;x
9372;60;173;72;Nexoria9372;x
9373;119;240;41;Nexoria9373;x
9374;97;31;202;Nexoria9374;x
9375;152;33;249;Nexoria9375;x
9376;143;53;120;Nexoria9376;x
9377;111;63;65;Nexoria9377;x
9378;229;83;167;Nexoria9378;x
9379;113;121;185;Nexoria9379;x
9380;195;6;58;Nexoria9380;x
9381;32;155;148;Nexoria9381;x
9382;166;121;202;Nexoria9382;x
9383;102;143;108;Nexoria9383;x
9384;248;200;231;Nexoria9384;x
9385;46;196;53;Nexoria9385;x
9386;3;72;196;Nexoria9386;x
9387;13;190;114;Nexoria9387;x
9388;245;151;145;Nexoria9388;x
9389;17;157;107;Nexoria9389;x
9390;111;206;248;Nexoria9390;x
9391;140;200;20;Nexoria9391;x
9392;247;236;223;Nexoria9392;x
9393;201;152;144;Nexoria9393;x
9394;156;58;88;Nexoria9394;x
9395;247;93;174;Nexoria9395;x
9396;133;8;150;Nexoria9396;x
9397;56;136;151;Nexoria9397;x
9398;213;176;196;Nexoria9398;x
9399;223;12;55;Nexoria9399;x
9400;2;18;205;Nexoria9400;x
9401;118;86;125;Nexoria9401;x
9402;90;55;67;Nexoria9402;x
9403;189;232;82;Nexoria9403;x
9404;62;0;140;Nexoria9404;x
9405;68;103;49;Nexoria9405;x
9406;14;164;139;Nexoria9406;x
9407;211;143;183;Nexoria9407;x
9408;189;42;106;Nexoria9408;x
9409;35;9;34;Nexoria9409;x
9410;255;156;58;Nexoria9410;x
9411;238;184;123;Nexoria9411;x
9412;160;143;207;Nexoria9412;x
9413;45;191;58;Nexoria9413;x
9414;206;202;192;Nexoria9414;x
9415;238;63;183;Nexoria9415;x
9416;45;159;25;Nexoria9416;x
9417;21;119;132;Nexoria9417;x
9418;224;0;95;Nexoria9418;x
9419;25;45;124;Nexoria9419;x
9420;179;85;91;Nexoria9420;x
9421;180;100;39;Nexoria9421;x
9422;98;185;149;Nexoria9422;x
9423;187;241;129;Nexoria9423;x
9424;254;2;68;Nexoria9424;x
9425;246;65;111;Nexoria9425;x
9426;94;60;156;Nexoria9426;x
9427;18;16;50;Nexoria9427;x
9428;106;209;203;Nexoria9428;x
9429;51;2;188;Nexoria9429;x
9430;183;172;209;Nexoria9430;x
9431;138;82;204;Nexoria9431;x
9432;20;251;240;Nexoria9432;x
9433;145;36;138;Nexoria9433;x
9434;230;200;124;Nexoria9434;x
9435;16;39;248;Nexoria9435;x
9436;252;202;226;Nexoria9436;x
9437;238;61;244;Nexoria9437;x
9438;56;110;73;Nexoria9438;x
9439;50;166;157;Nexoria9439;x
9440;246;109;130;Nexoria9440;x
9441;113;10;22;Nexoria9441;x
9442;198;204;66;Nexoria9442;x
9443;126;197;99;Nexoria9443;x
9444;174;186;19;Nexoria9444;x
9445;182;152;132;Nexoria9445;x
9446;44;250;21;Nexoria9446;x
9447;232;116;50;Nexoria9447;x
9448;6;207;235;Nexoria9448;x
9449;242;28;129;Nexoria9449;x
9450;178;64;199;Nexoria9450;x
9451;9;16;163;Nexoria9451;x
9452;238;39;202;Nexoria9452;x
9453;209;179;137;Nexoria9453;x
9454;232;217;223;Nexoria9454;x
9455;75;181;0;Nexoria9455;x
9456;92;54;16;Nexoria9456;x
9457;139;2;114;Nexoria9457;x
9458;148;148;70;Nexoria9458;x
9459;86;42;229;Nexoria9459;x
9460;107;185;74;Nexoria9460;x
9461;174;180;217;Nexoria9461;x
9462;212;22;191;Nexoria9462;x
9463;103;222;173;Nexoria9463;x
9464;98;184;7;Nexoria9464;x
9465;141;28;224;Nexoria9465;x
9466;208;211;250;Nexoria9466;x
9467;229;154;7;Nexoria9467;x
9468;96;71;196;Nexoria9468;x
9469;59;187;249;Nexoria9469;x
9470;194;233;34;Nexoria9470;x
9471;226;12;215;Nexoria9471;x
9472;81;212;106;Nexoria9472;x
9473;65;204;242;Nexoria9473;x
9474;106;45;188;Nexoria9474;x
9475;138;45;1;Nexoria9475;x
9476;153;92;153;Nexoria9476;x
9477;96;145;37;Nexoria9477;x
9478;226;227;32;Nexoria9478;x
9479;95;12;33;Nexoria9479;x
9480;6;179;98;Nexoria9480;x
9481;235;34;8;Nexoria9481;x
9482;64;202;98;Nexoria9482;x
9483;159;216;2;Nexoria9483;x
9484;158;176;226;Nexoria9484;x
9485;193;254;45;Nexoria9485;x
9486;77;232;12;Nexoria9486;x
9487;188;121;254;Nexoria9487;x
9488;22;191;202;Nexoria9488;x
9489;177;231;230;Nexoria9489;x
9490;80;85;51;Nexoria9490;x
9491;158;174;72;Nexoria9491;x
9492;73;53;133;Nexoria9492;x
9493;146;68;72;Nexoria9493;x
9494;34;110;89;Nexoria9494;x
9495;18;27;143;Nexoria9495;x
9496;145;166;61;Nexoria9496;x
9497;45;180;139;Nexoria9497;x
9498;255;186;5;Nexoria9498;x
9499;22;234;33;Nexoria9499;x
9500;97;59;132;Nexoria9500;x
9501;100;19;57;Nexoria9501;x
9502;12;178;63;Nexoria9502;x
9503;69;119;192;Nexoria9503;x
9504;130;2;253;Nexoria9504;x
9505;220;189;158;Nexoria9505;x
9506;35;238;167;Nexoria9506;x
9507;49;167;87;Nexoria9507;x
9508;182;201;251;Nexoria9508;x
9509;176;3;4;Nexoria9509;x
9510;83;63;100;Nexoria9510;x
9511;98;146;225;Nexoria9511;x
9512;224;214;213;Nexoria9512;x
9513;244;189;157;Nexoria9513;x
9514;98;166;96;Nexoria9514;x
9515;154;163;89;Nexoria9515;x
9516;55;60;138;Nexoria9516;x
9517;13;70;102;Nexoria9517;x
9518;139;193;168;Nexoria9518;x
9519;24;195;88;Nexoria9519;x
9520;92;75;9;Nexoria9520;x
9521;44;85;130;Nexoria9521;x
9522;63;162;118;Nexoria9522;x
9523;232;39;6;Nexoria9523;x
9524;248;189;219;Nexoria9524;x
9525;158;163;151;Nexoria9525;x
9526;49;5;159;Nexoria9526;x
9527;141;230;144;Nexoria9527;x
9528;147;206;241;Nexoria9528;x
9529;151;41;115;Nexoria9529;x
9530;102;148;225;Nexoria9530;x
9531;46;94;7;Nexoria9531;x
9532;23;243;253;Nexoria9532;x
9533;241;148;114;Nexoria9533;x
9534;156;107;198;Nexoria9534;x
9535;80;213;36;Nexoria9535;x
9536;216;75;198;Nexoria9536;x
9537;249;46;35;Nexoria9537;x
9538;104;30;203;Nexoria9538;x
9539;22;118;89;Nexoria9539;x
9540;219;59;107;Nexoria9540;x
9541;133;167;24;Nexoria9541;x
9542;39;60;205;Nexoria9542;x
9543;202;103;56;Nexoria9543;x
9544;98;68;8;Nexoria9544;x
9545;187;189;117;Nexoria9545;x
9546;99;128;83;Nexoria9546;x
9547;21;224;225;Nexoria9547;x
9548;6;239;83;Nexoria9548;x
9549;104;127;28;Nexoria9549;x
9550;212;246;233;Nexoria9550;x
9551;134;160;45;Nexoria9551;x
9552;161;227;150;Nexoria9552;x
9553;40;187;226;Nexoria9553;x
9554;5;110;6;Nexoria9554;x
9555;248;93;241;Nexoria9555;x
9556;106;121;130;Nexoria9556;x
9557;64;142;102;Nexoria9557;x
9558;10;248;194;Nexoria9558;x
9559;218;173;222;Nexoria9559;x
9560;226;44;6;Nexoria9560;x
9561;89;232;227;Nexoria9561;x
9562;26;231;149;Nexoria9562;x
9563;192;14;151;Nexoria9563;x
9564;140;112;151;Nexoria9564;x
9565;137;174;102;Nexoria9565;x
9566;172;229;79;Nexoria9566;x
9567;188;95;27;Nexoria9567;x
9568;220;114;201;Nexoria9568;x
9569;178;225;66;Nexoria9569;x
9570;139;154;40;Nexoria9570;x
9571;211;186;245;Nexoria9571;x
9572;134;126;127;Nexoria9572;x
9573;182;192;180;Nexoria9573;x
9574;120;53;162;Nexoria9574;x
9575;61;192;69;Nexoria9575;x
9576;42;195;154;Nexoria9576;x
9577;165;134;239;Nexoria9577;x
9578;75;208;109;Nexoria9578;x
9579;194;111;71;Nexoria9579;x
9580;200;174;112;Nexoria9580;x
9581;86;75;153;Nexoria9581;x
9582;103;143;179;Nexoria9582;x
9583;184;42;162;Nexoria9583;x
9584;51;48;13;Nexoria9584;x
9585;220;104;226;Nexoria9585;x
9586;98;245;30;Nexoria9586;x
9587;215;236;249;Nexoria9587;x
9588;58;124;54;Nexoria9588;x
9589;245;162;227;Nexoria9589;x
9590;180;188;167;Nexoria9590;x
9591;71;200;61;Nexoria9591;x
9592;161;198;67;Nexoria9592;x
9593;101;172;18;Nexoria9593;x
9594;22;218;12;Nexoria9594;x
9595;87;6;235;Nexoria9595;x
9596;62;68;100;Nexoria9596;x
9597;121;218;252;Nexoria9597;x
9598;130;191;193;Nexoria9598;x
9599;106;164;152;Nexoria9599;x
9600;170;141;21;Nexoria9600;x
9601;65;91;85;Nexoria9601;x
9602;120;152;194;Nexoria9602;x
9603;1;107;240;Nexoria9603;x
9604;19;99;9;Nexoria9604;x
9605;181;136;250;Nexoria9605;x
9606;196;226;179;Nexoria9606;x
9607;93;202;28;Nexoria9607;x
9608;132;88;133;Nexoria9608;x
9609;79;86;251;Nexoria9609;x
9610;156;220;194;Nexoria9610;x
9611;215;58;111;Nexoria9611;x
9612;151;48;65;Nexoria9612;x
9613;208;191;1;Nexoria9613;x
9614;29;181;95;Nexoria9614;x
9615;48;202;101;Nexoria9615;x
9616;119;143;178;Nexoria9616;x
9617;253;233;2;Nexoria9617;x
9618;1;12;245;Nexoria9618;x
9619;70;153;231;Nexoria9619;x
9620;247;223;220;Nexoria9620;x
9621;52;26;45;Nexoria9621;x
9622;74;231;179;Nexoria9622;x
9623;143;214;0;Nexoria9623;x
9624;221;41;250;Nexoria9624;x
9625;47;216;9;Nexoria9625;x
9626;138;14;182;Nexoria9626;x
9627;71;61;238;Nexoria9627;x
9628;104;166;75;Nexoria9628;x
9629;15;141;199;Nexoria9629;x
9630;187;92;239;Nexoria9630;x
9631;45;187;155;Nexoria9631;x
9632;161;142;161;Nexoria9632;x
9633;99;75;248;Nexoria9633;x
9634;82;237;226;Nexoria9634;x
9635;8;217;228;Nexoria9635;x
9636;95;219;244;Nexoria9636;x
9637;246;96;44;Nexoria9637;x
9638;19;8;146;Nexoria9638;x
9639;51;229;33;Nexoria9639;x
9640;173;194;167;Nexoria9640;x
9641;117;18;225;Nexoria9641;x
9642;220;222;82;Nexoria9642;x
9643;95;96;150;Nexoria9643;x
9644;12;74;103;Nexoria9644;x
9645;211;6;127;Nexoria9645;x
9646;226;55;48;Nexoria9646;x
9647;118;25;185;Nexoria9647;x
9648;98;36;137;Nexoria9648;x
9649;116;81;173;Nexoria9649;x
9650;91;248;91;Nexoria9650;x
9651;197;194;58;Nexoria9651;x
9652;45;85;133;Nexoria9652;x
9653;161;60;54;Nexoria9653;x
9654;214;55;249;Nexoria9654;x
9655;136;113;99;Nexoria9655;x
9656;191;214;132;Nexoria9656;x
9657;252;24;35;Nexoria9657;x
9658;52;30;247;Nexoria9658;x
9659;227;211;252;Nexoria9659;x
9660;105;32;10;Nexoria9660;x
9661;166;29;241;Nexoria9661;x
9662;178;120;81;Nexoria9662;x
9663;175;122;247;Nexoria9663;x
9664;10;39;101;Nexoria9664;x
9665;246;197;58;Nexoria9665;x
9666;63;100;155;Nexoria9666;x
9667;20;115;22;Nexoria9667;x
9668;236;244;99;Nexoria9668;x
9669;184;37;102;Nexoria9669;x
9670;136;168;48;Nexoria9670;x
9671;89;247;27;Nexoria9671;x
9672;127;156;28;Nexoria9672;x
9673;56;191;119;Nexoria9673;x
9674;212;200;36;Nexoria9674;x
9675;90;216;44;Nexoria9675;x
9676;30;190;224;Nexoria9676;x
9677;7;52;173;Nexoria9677;x
9678;207;229;45;Nexoria9678;x
9679;224;241;89;Nexoria9679;x
9680;61;139;102;Nexoria9680;x
9681;184;34;46;Nexoria9681;x
9682;64;180;20;Nexoria9682;x
9683;156;8;245;Nexoria9683;x
9684;51;221;9;Nexoria9684;x
9685;143;23;245;Nexoria9685;x
9686;112;4;132;Nexoria9686;x
9687;21;135;159;Nexoria9687;x
9688;206;82;35;Nexoria9688;x
9689;189;184;191;Nexoria9689;x
9690;243;40;103;Nexoria9690;x
9691;31;249;255;Nexoria9691;x
9692;237;151;123;Nexoria9692;x
9693;115;248;56;Nexoria9693;x
9694;39;102;255;Nexoria9694;x
9695;130;123;90;Nexoria9695;x
9696;169;111;149;Nexoria9696;x
9697;180;4;10;Nexoria9697;x
9698;45;185;43;Nexoria9698;x
9699;94;201;40;Nexoria9699;x
9700;109;225;197;Nexoria9700;x
9701;13;181;177;Nexoria9701;x
9702;221;116;250;Nexoria9702;x
9703;167;172;225;Nexoria9703;x
9704;230;79;146;Nexoria9704;x
9705;198;173;89;Nexoria9705;x
9706;1;69;137;Nexoria9706;x
9707;215;99;180;Nexoria9707;x
9708;55;199;29;Nexoria9708;x
9709;127;54;127;Nexoria9709;x
9710;128;134;204;Nexoria9710;x
9711;219;66;233;Nexoria9711;x
9712;229;173;198;Nexoria9712;x
9713;65;145;106;Nexoria9713;x
9714;134;57;40;Nexoria9714;x
9715;192;120;14;Nexoria9715;x
9716;144;1;213;Nexoria9716;x
9717;2;89;153;Nexoria9717;x
9718;5;71;16;Nexoria9718;x
9719;175;194;71;Nexoria9719;x
9720;1;238;188;Nexoria9720;x
9721;122;173;126;Nexoria9721;x
9722;157;70;156;Nexoria9722;x
9723;123;73;212;Nexoria9723;x
9724;21;166;114;Nexoria9724;x
9725;209;46;41;Nexoria9725;x
9726;220;233;3;Nexoria9726;x
9727;180;61;247;Nexoria9727;x
9728;170;8;165;Nexoria9728;x
9729;136;42;153;Nexoria9729;x
9730;228;228;86;Nexoria9730;x
9731;183;96;84;Nexoria9731;x
9732;249;29;204;Nexoria9732;x
9733;207;207;123;Nexoria9733;x
9734;20;219;185;Nexoria9734;x
9735;26;161;213;Nexoria9735;x
9736;202;5;236;Nexoria9736;x
9737;141;161;18;Nexoria9737;x
9738;29;19;90;Nexoria9738;x
9739;33;253;198;Nexoria9739;x
9740;197;57;0;Nexoria9740;x
9741;246;65;223;Nexoria9741;x
9742;88;201;167;Nexoria9742;x
9743;127;208;152;Nexoria9743;x
9744;5;140;105;Nexoria9744;x
9745;245;255;151;Nexoria9745;x
9746;0;251;122;Nexoria9746;x
9747;111;158;35;Nexoria9747;x
9748;66;188;95;Nexoria9748;x
9749;78;21;165;Nexoria9749;x
9750;14;207;216;Nexoria9750;x
